date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:33	180/180	---M--	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2004%20Aug%202018%2003:41:10%20GMT	https://dichvuthongtin.dkkd.gov.vn/robots.txt		(from )
11:05:33	134/134	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:10%20GMT	https://dichvuthongtin.dkkd.gov.vn/	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/index.html	(from )
11:05:34	40931/40931	---M--	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2003:41:11%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/default.html	(from https://dichvuthongtin.dkkd.gov.vn/)
11:05:35	5465/5465	---M--	200	added ('OK')	image/gif	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/waiting.gif	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/waiting.gif	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:35	163288/163288	---M-Z	200	added ('OK')	text/css	date:Sat,%2004%20Aug%202018%2003:41:13%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets0745.css	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:36	2719/2719	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2022%20Jun%202018%2011:02:18%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=EH1lDAprRKvqm6PgK17zS8P1eJcn2lz1U2XH5ZaHb0n9Fe1V4geTWwIWehCzv_eaJ__cL4YdYa2LBI6O7zOBBzEDNgNAZaYLw2uCvkY5juBVxNaNbZmI8A2GUsCN9q96fIIem87uP9pQ4A6iYRGDb7bwiOU1&t=636652873380000000	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/WebResourceaf4a.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:36	22346/22346	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2011%20Sep%202013%2012:39:06%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/WebResourceec25.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:36	4961/4961	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2022%20Jun%202018%2011:02:18%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=uMBbavpMsoIkGKmjzitgahPV-lWGv17D2xuRyPU_oug-hLttsFv-a0gv0ChIwyV9xq3fndMkMdFBP5GBPZEUpXhL41tnbdWkIaqmkImD_-Yj4JGjVBROe_4dofsTapF9oFxHeoRjl-4Nd6C3Mk0kwId2hMc1&t=636652873380000000	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/WebResource9331.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:36	1393/1393	---M--	200	added ('OK')	text/css	date:Fri,%2022%20Jun%202018%2011:02:18%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=sMmS_IqcPI2nXkW58frFfQo9a5YK-1z1vqpDFqSvSGYJLzixVT4g01TP5pPKvuYzMdCsmlT3ct5gVlie1vMMaPmmp-_fhmKhvpv2lPRZMHO3dpL7pgrsz63yaFVF3AAwDTDfHQ2&t=636652873380000000	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/WebResourcecbd9.css	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:36	2072/2072	---M--	200	added ('OK')	text/css	date:Fri,%2022%20Jun%202018%2011:02:18%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=sN6FCYfJOLF9-yQvQ7iqM9uacZZA0bX-XSJ6428aC6oYDOwrAJXe0cGqI496hJotoEEDqX56lksiTCNS9SnJKEnJdstDp3EIUCExlBY7rF2zuzmOt8cVMr1bQeHpuCNbvpeXXZjm18djmyZO9MaKB3qCciQ1&t=636652873380000000	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/WebResource168a.css	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:37	26954/26954	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2003%20Aug%202018%2012:06:41%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=aKno4KKhXoqEv3ifA-0dVs1JTNyEk_RRiBvaEf0uJU5sqfbC9ub2KTbAmyu1GENh9GMfCqhNmsQFg56qXNNDXelPmvFFCSlmdbgF5UC7vrPrb8lFmvTGwRTHX_JC7RZskVxVxN482MDOON3IV-rtlM6aj-E1&t=2e8dfcac	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/ScriptResource1d68.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:37	40329/40329	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2003%20Aug%202018%2012:06:41%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=JndOIz7JjMWVIsaEtrj0mbv3Jx3yT7ywOSPPNSZJBhaUcCshdwGMd68VmMstUIBVCCrvyGhktHzrEOWi6o2UWFFH9JECZZwSTZxhZqzgI32K5pUcY6Zy8mlBVU8ozi51VXw8PwYcsGneMesSKskVXqYPFzfijRRpARaI58wbFdRtB2go0&t=ca758f3	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/ScriptResourcee15d.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:37	102774/102774	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2003%20Aug%202018%2012:06:41%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=y4C7jWvLwyB4fBJVga7jCcx8Bt2r8EttyYOAij-1l-CXY-BLsjNp6HKm8Rvoc2Tw2VBxReticmR1n9CgXDggbGzX9c4HkGF9VuOdzCinXi8Yk4f2gJh-pp4ti9ywWwm6LNgAFlLGJdf20-DN5PGuD6JjchHT1Ui-hDd8-PNXoxLOIvdr0&t=ca758f3	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/ScriptResource2c54.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:38	370/370	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/vn-flag.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/vn-flag.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:38	599/599	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/en-flag.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/en-flag.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:38	1393/1393	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/home.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/home.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:38	495395/495395	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2004%20Aug%202018%2003:41:15%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/JavaScript/Assets.ashx?r=1F6D0434B95B16E2BA4D8E974B240B1C	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/JavaScript/Assets78c4.ashx	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:38	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Sep%202013%2012:39:06%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=AlYlbuG1R84DOOQ9KJ98cO_ERWbXl_vIBJ1GYtsZF4Mim-3pas9XNGBnSRp9ojY_l36H459l8Exa2EMhUXBYG5wO4qY1&t=635145251460000000	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/WebResource817d.gif	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:38	6332/6332	---M--	200	added ('OK')	image/png	etag:%2239f682daa09dd31:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/ThongbaoBLDT.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/ThongbaoBLDT.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:39	6248/6248	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Jul%202018%2012:47:26%20GMT	https://econtact.viettel.vn:8907/js/IpccChat.js	/home/kurro/websites/g/econtact.viettel.vn_8907/js/IpccChat.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:05:39	39368/39368	---M--	200	added ('OK')	application/octet-stream	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/font/UTM_AvoBold.ttf	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/font/UTM_AvoBold.ttf	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:39	39308/39308	---M--	200	added ('OK')	application/octet-stream	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/font/UTM_Avo.ttf	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/font/UTM_Avo.ttf	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:39	5997/5997	---M--	200	added ('OK')	image/jpeg	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/body_bg.jpg	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/body_bg.jpg	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:40	508/508	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/bg-head_c.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/bg-head_c.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:40	173/173	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/usr.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/usr.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:40	1180/1180	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/guest.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/guest.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:40	465/465	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/logout.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/logout.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:41	219/219	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/filter-bg.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/filter-bg.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:41	154/154	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/mark-bg.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/mark-bg.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:41	154/154	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/not-mark-bg.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/not-mark-bg.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:41	453/453	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/search.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/search.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:41	32666/32666	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/logo.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/logo.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:42	165/165	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/return-bg.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/return-bg.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:42	701/701	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/return-circle.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/return-circle.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:42	1286/1286	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/CloseCross.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/CloseCross.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:42	366/366	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/CloseCross_Hover.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/CloseCross_Hover.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:43	2811/2811	---M--	200	added ('OK')	image/png	etag:%2202a196f18ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Img/legend_bg.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/legend_bg.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
